"","Q32","Q33","Q1","Q61"
"8878",3,4,"Boy",4
"8879",1,4,"Boy",NA
"8880",1,3,"Boy",1
"8881",1,2,"Girl",1
"8882",3,4,"Boy",4
"8883",1,3,"Girl",3
"8884",3,4,"Boy",2
"8885",2,3,"Girl",1
"8886",2,4,"Girl",1
"8887",3,2,"Boy",1
"8888",2,3,"Boy",2
"8889",1,3,"Girl",1
"8890",1,3,"Boy",4
"8891",1,1,"Girl",3
"8892",1,3,"Girl",1
"8893",NA,NA,"Girl",1
"8894",4,4,"Girl",2
"8895",2,4,"Girl",2
"8896",1,3,"Girl",4
"8897",3,4,"Girl",3
"8898",1,3,"Boy",2
"8899",4,3,"Girl",1
"8900",1,3,"Boy",3
"8901",1,2,"Girl",2
"8902",2,3,"Boy",1
"8903",2,3,"Girl",2
"8904",NA,3,"Boy",3
"8905",4,3,"Girl",1
"8906",1,3,"Boy",2
"8907",2,3,"Girl",1
"8908",1,3,"Boy",2
"8909",3,2,"Boy",2
"8910",1,2,"Boy",2
"8911",3,4,"Girl",2
"8912",3,3,"Girl",2
"8913",3,3,"Girl",2
"8914",3,3,"Girl",1
"8915",2,4,"Girl",1
"8916",1,2,"Boy",3
"8917",1,3,"Girl",1
"8918",3,3,"Girl",2
"8919",3,4,"Girl",2
"8920",3,3,"Girl",2
"8921",3,3,"Girl",1
"8922",3,4,"Girl",1
"8923",5,5,"Boy",2
"8924",1,3,"Girl",4
"8925",2,4,"Girl",2
"8926",3,4,"Girl",2
"8927",3,5,"Girl",4
"8928",3,4,"Girl",2
"8929",3,4,"Girl",2
"8930",2,3,"Boy",2
"8931",2,1,"Girl",2
"8932",1,2,"Girl",1
"8933",1,4,"Girl",2
"8934",3,4,"Boy",2
"8935",2,4,"Boy",2
"8936",2,4,"Girl",2
"8937",1,3,"Girl",2
"8938",3,2,"Girl",2
"8939",2,2,"Girl",3
"8940",1,4,"Boy",3
"8941",3,4,"Girl",1
"8942",3,1,"Girl",3
"8943",1,3,"Boy",2
"8944",5,3,"Girl",3
"8945",3,3,"Girl",2
"8946",3,2,"Boy",3
"8947",2,3,"Girl",4
"8948",3,3,"Girl",4
"8949",2,3,"Girl",1
"8950",3,4,"Girl",3
"8951",3,3,"Girl",3
"8952",3,3,"Boy",3
"8953",2,4,"Girl",2
"8954",5,5,"Boy",1
"8955",3,2,"Girl",2
"8956",1,3,"Boy",2
"8957",3,1,"Girl",3
"8958",1,4,"Girl",2
"8959",3,2,"Girl",3
"8960",2,3,"Girl",2
"8961",1,3,"Girl",4
"8962",2,3,"Girl",2
"8963",1,3,"Boy",NA
"8964",1,1,"Boy",4
"8965",3,3,"Boy",3
"8966",1,4,"Girl",2
"8967",5,5,"Boy",2
"8968",1,2,"Boy",2
"8969",3,3,"Boy",2
"8970",1,3,"Girl",2
"8971",1,1,"Boy",NA
"8972",3,2,"Boy",2
"8973",2,2,"Girl",3
"8974",1,3,"Boy",4
"8975",1,3,"Boy",2
"8976",3,3,"Girl",NA
"8977",5,5,"Girl",1
"8978",1,3,"Girl",3
"8979",3,3,"Girl",3
"8980",3,3,"Boy",2
"8981",4,4,"Boy",1
"8982",2,3,"Girl",2
"8983",3,4,"Boy",3
"8984",3,3,"Boy",2
"8985",3,3,"Boy",3
"8986",1,NA,"Boy",2
"8987",2,4,"Boy",2
"8988",5,3,"Boy",3
"8989",3,3,"Boy",3
"8990",2,3,"Girl",2
"8991",3,3,"Boy",3
"8992",3,3,"Boy",3
"8993",NA,NA,"Boy",NA
"8994",3,4,"Girl",4
"8995",4,5,"Boy",2
"8996",3,2,"Boy",3
"8997",4,3,"Boy",1
"8998",1,3,"Boy",2
"8999",1,5,"Girl",2
"9000",5,4,"Girl",4
"9001",3,2,"Girl",3
"9002",2,3,"Boy",3
"9003",1,2,"Girl",1
"9004",1,4,"Boy",3
"9005",3,3,"Boy",2
"9006",NA,3,"Boy",4
"9007",NA,4,"Girl",1
"9008",4,4,"Boy",2
"9009",1,3,"Girl",2
"9010",1,2,"Boy",2
"9011",4,3,"Boy",4
"9012",2,4,"Girl",2
"9013",2,3,"Boy",1
"9014",3,3,"Boy",1
"9015",3,5,"Girl",3
"9016",3,3,"Boy",1
"9017",3,3,"Boy",1
"9018",1,3,"Girl",1
"9019",3,3,"Boy",4
"9020",3,2,"Girl",2
"9021",4,4,"Boy",3
"9022",3,4,"Girl",2
"9023",1,3,"Boy",2
"9024",2,3,"Boy",1
"9025",3,3,"Girl",2
"9026",3,2,"Boy",4
"9027",1,3,"Boy",3
"9028",2,3,"Girl",3
"9029",2,3,"Girl",2
"9030",1,3,"Girl",2
"9031",1,3,"Boy",2
"9032",3,3,"Boy",2
"9033",1,3,"Girl",2
"9034",4,4,"Girl",1
"9035",3,3,"Girl",2
"9036",3,3,"Boy",3
"9037",2,4,"Boy",2
"9038",3,4,"Girl",1
"9039",3,3,"Girl",4
"9040",2,3,"Girl",NA
"9041",5,1,"Girl",3
"9042",3,3,"Boy",2
"9043",3,4,"Girl",3
"9044",3,4,"Girl",2
"9045",3,3,"Girl",3
"9046",2,3,"Girl",2
"9047",3,4,"Girl",2
"9048",3,NA,"Boy",3
"9049",4,4,"Boy",2
"9050",3,4,"Boy",1
"9051",2,3,"Girl",3
"9052",4,4,"Girl",1
"9053",4,5,"Boy",4
"9054",2,3,"Girl",2
"9055",3,3,"Boy",3
"9056",3,5,"Girl",2
"9057",2,3,"Girl",2
"9058",2,3,"Boy",2
"9059",3,4,"Girl",2
"9060",3,3,"Girl",2
"9061",3,3,"Girl",3
"9062",3,3,"Girl",2
"9063",3,3,"Girl",2
"9064",3,3,"Boy",3
"9065",2,3,"Boy",3
"9066",3,5,"Girl",2
"9067",3,4,"Boy",2
"9068",2,3,"Boy",2
"9069",3,4,"Girl",2
"9070",2,3,"Girl",3
"9071",2,4,"Girl",2
"9072",3,4,"Girl",2
"9073",2,4,"Girl",2
"9074",3,4,"Girl",1
"9075",2,2,"Boy",4
"9076",3,4,"Boy",2
"9077",3,3,"Boy",2
"9078",3,5,"Girl",4
"9079",2,3,"Boy",3
"9080",1,3,"Boy",2
"9081",2,4,"Girl",1
"9082",2,4,"Boy",2
"9083",2,2,"Girl",2
"9084",2,3,"Boy",2
"9085",3,4,"Girl",2
"9086",2,3,"Boy",1
"9087",3,3,"Girl",1
"9088",2,4,"Girl",2
"9089",3,3,"Girl",1
"9090",3,4,"Girl",3
"9091",5,4,"Girl",4
"9092",4,4,"Boy",2
"9093",3,2,"Girl",1
"9094",3,3,"Girl",2
"9095",3,4,"Boy",3
"9096",4,4,"Girl",2
"9097",1,3,"Boy",1
"9098",3,2,"Boy",2
"9099",1,2,"Boy",3
"9100",3,2,"Girl",2
"9101",3,4,"Girl",2
"9102",3,4,"Boy",2
"9103",2,4,"Boy",2
"9104",1,3,"Boy",NA
"9105",3,3,"Boy",3
"9106",1,1,"Girl",2
"9107",3,2,"Girl",1
"9108",3,3,"Girl",2
"9109",3,3,"Boy",1
"9110",2,3,"Girl",2
"9111",1,3,"Girl",1
"9112",2,3,"Boy",1
"9113",1,NA,"Boy",1
"9114",2,3,"Boy",2
"9115",4,4,"Boy",2
"9116",1,3,"Boy",2
"9117",1,3,"Boy",3
"9118",2,4,"Girl",3
"9119",3,3,"Girl",3
"9120",2,2,"Girl",2
"9121",3,3,"Boy",2
"9122",4,4,"Boy",4
"9123",2,4,"Girl",1
"9124",3,3,"Boy",2
"9125",2,3,"Boy",1
"9126",3,3,"Boy",2
"9127",1,3,"Boy",2
"9128",3,3,"Girl",1
"9129",3,3,"Boy",2
"9130",2,3,"Girl",3
"9131",2,4,"Girl",1
"9132",2,5,"Girl",3
"9133",2,5,"Boy",1
"9134",1,3,"Boy",1
"9135",NA,NA,"Girl",1
"9136",2,4,"Boy",1
"9137",1,4,"Girl",1
"9138",1,4,"Boy",1
"9139",3,4,"Girl",2
"9140",3,2,"Boy",2
"9141",2,3,"Girl",2
"9142",3,3,"Girl",2
"9143",2,3,"Boy",1
"9144",2,1,"Boy",1
"9145",3,1,"Girl",2
"9146",2,3,"Girl",3
"9147",2,4,"Boy",2
"9148",3,3,"Girl",1
"9149",2,3,"Boy",1
"9150",3,4,"Girl",1
"9151",5,3,"Girl",2
"9152",2,3,"Boy",3
"9153",1,3,"Boy",1
"9154",3,3,"Boy",3
"9155",3,4,"Girl",3
"9156",2,3,"Girl",2
"9157",3,3,"Girl",1
"9158",3,3,"Boy",2
"9159",3,3,"Girl",2
"9160",2,3,"Boy",2
"9161",3,3,"Girl",2
"9162",2,3,"Boy",3
"9163",3,3,"Boy",4
"9164",2,4,"Girl",1
"9165",3,3,"Girl",2
"9166",3,2,"Girl",2
"9167",3,2,"Boy",2
"9168",1,3,"Boy",3
"9169",3,3,"Girl",2
"9170",3,3,"Girl",2
"9171",2,3,"Boy",1
"9172",1,3,"Boy",3
"9173",3,2,"Boy",3
"9174",1,3,"Boy",2
"9175",3,3,"Boy",3
"9176",3,3,"Girl",2
"9177",NA,4,"Boy",4
"9178",3,3,"Girl",2
"9179",2,4,"Girl",3
"9180",1,3,"Boy",3
"9181",3,4,"Boy",2
"9182",3,3,"Girl",3
"9183",3,4,"Girl",2
"9184",2,3,"Boy",2
"9185",3,3,"Boy",2
"9186",3,2,"Girl",2
"9187",3,3,"Girl",2
"9188",1,2,"Girl",2
"9189",2,3,"Girl",1
"9190",2,3,"Girl",3
"9191",4,4,"Boy",NA
"9192",1,3,"Boy",3
"9193",1,3,"Boy",1
"9194",3,3,"Boy",2
"9195",1,4,"Boy",2
"9196",2,3,"Boy",3
"9197",3,3,"Boy",1
"9198",3,4,"Girl",2
"9199",5,4,"Girl",2
"9200",1,3,"Girl",1
"9201",1,4,"Girl",2
"9202",3,3,"Boy",2
"9203",2,3,"Boy",2
"9204",3,3,"Girl",2
"9205",2,3,"Girl",1
"9206",2,3,"Boy",1
"9207",3,4,"Boy",4
"9208",3,4,"Girl",2
"9209",1,3,"Boy",1
"9210",3,3,"Boy",2
"9211",3,3,"Boy",2
"9212",3,3,"Boy",2
"9213",3,4,"Girl",1
"9214",4,2,"Boy",4
"9215",3,4,"Girl",3
"9216",2,4,"Girl",2
"9217",3,4,"Girl",3
"9218",3,3,"Boy",1
"9219",2,2,"Boy",1
"9220",3,3,"Girl",4
"9221",1,4,"Girl",4
"9222",3,4,"Boy",3
"9223",3,4,"Boy",3
"9224",3,4,"Girl",4
"9225",1,2,"Girl",2
"9226",2,3,"Girl",1
"9227",4,3,"Boy",3
"9228",3,3,"Boy",2
"9229",3,4,"Boy",2
"9230",3,3,"Boy",2
"9231",1,3,"Girl",3
"9232",2,1,"Boy",1
"9233",3,NA,"Girl",2
"9234",3,4,"Girl",3
"9235",3,2,"Boy",2
"9236",1,3,"Girl",4
"9237",1,2,"Girl",2
"9238",3,3,"Boy",3
"9239",2,3,"Girl",3
"9240",2,4,"Girl",2
"9241",3,2,"Boy",2
"9242",3,4,"Girl",2
"9243",1,3,"Boy",2
"9244",3,2,"Boy",2
"9245",2,5,"Girl",2
"9246",1,3,"Boy",1
"9247",3,4,"Girl",3
"9248",3,4,"Girl",2
"9249",2,3,"Girl",1
"9250",3,2,"Girl",2
"9251",3,4,"Girl",2
"9252",3,4,"Boy",3
"9253",2,4,"Boy",2
"9254",3,2,"Boy",2
"9255",4,1,"Boy",4
"9256",3,4,"Girl",1
"9257",5,5,"Boy",4
"9258",2,3,"Boy",1
"9259",4,4,"Girl",3
"9260",2,5,"Girl",2
"9261",2,NA,"Girl",1
"9262",3,4,"Girl",1
"9263",5,4,"Boy",4
"9264",2,3,"Boy",1
"9265",3,3,"Girl",2
"9266",2,4,"Girl",1
"9267",3,2,"Boy",2
"9268",3,3,"Boy",1
"9269",2,3,"Girl",3
"9270",5,3,"Girl",2
"9271",2,3,"Girl",1
"9272",3,4,"Boy",3
"9273",2,3,"Girl",1
"9274",3,3,"Girl",2
"9275",3,3,"Girl",3
"9276",1,1,"Boy",2
"9277",2,3,"Girl",1
"9278",3,3,"Boy",1
"9279",2,3,"Girl",2
"9280",3,3,"Girl",3
"9281",3,5,"Girl",4
"9282",2,2,"Boy",1
"9283",3,4,"Girl",2
"9284",4,4,"Boy",2
"9285",4,5,"Girl",1
"9286",3,4,"Boy",4
"9287",1,4,"Girl",3
"9288",3,3,"Boy",1
"9289",1,3,"Boy",2
"9290",1,1,"Boy",2
"9291",1,3,"Boy",4
"9292",3,3,"Girl",2
"9293",3,5,"Boy",2
"9294",3,2,"Girl",2
"9295",3,3,"Girl",2
"9296",3,3,"Boy",1
"9297",1,2,"Girl",2
"9298",2,3,"Girl",1
"9299",3,3,"Girl",1
"9300",4,4,"Boy",2
"9301",3,4,"Boy",1
"9302",3,3,"Boy",1
"9303",1,3,"Girl",1
"9304",3,4,"Girl",2
"9305",3,4,"Girl",3
"9306",1,4,"Girl",1
"9307",2,2,"Girl",2
"9308",2,4,"Girl",1
"9309",3,3,"Girl",2
"9310",2,3,"Boy",2
"9311",3,3,"Girl",2
"9312",2,2,"Girl",2
"9313",3,3,"Girl",1
"9314",3,3,"Boy",2
"9315",4,3,"Boy",3
"9316",3,4,"Boy",1
"9317",1,3,"Girl",3
"9318",3,3,"Boy",1
"9319",4,3,"Girl",2
"9320",4,4,"Boy",3
"9321",3,3,"Girl",2
"9322",3,3,"Girl",2
"9323",2,3,"Boy",2
"9324",1,3,"Girl",1
"9325",3,3,"Girl",3
"9326",2,3,"Boy",3
"9327",3,3,"Girl",3
"9328",1,3,"Girl",2
"9329",3,3,"Boy",2
"9330",1,4,"Girl",1
"9331",3,4,"Girl",NA
"9332",1,4,"Boy",NA
"9333",1,3,"Girl",4
"9334",3,2,"Girl",2
"9335",3,2,"Boy",4
"9336",4,3,"Girl",2
"9337",3,3,"Girl",2
"9338",3,3,"Boy",2
"9339",2,3,"Boy",2
"9340",3,3,"Girl",2
"9341",3,3,"Girl",2
"9342",3,2,"Boy",2
"9343",3,4,"Girl",2
"9344",4,5,"Girl",1
"9345",1,3,"Girl",2
"9346",3,3,"Boy",2
"9347",3,4,"Boy",4
"9348",5,4,"Boy",2
"9349",4,1,"Boy",1
"9350",4,4,"Girl",3
"9351",4,4,"Boy",2
"9352",1,3,"Boy",4
"9353",1,1,"Boy",4
"9354",3,4,"Girl",2
"9355",3,4,"Boy",3
"9356",3,3,"Boy",2
"9357",4,NA,"Girl",1
"9358",3,4,"Girl",2
"9359",3,4,"Girl",1
"9360",2,4,"Boy",3
"9361",4,4,"Boy",4
"9362",1,5,"Boy",4
"9363",2,3,"Boy",2
"9364",3,3,"Boy",4
"9365",3,2,"Boy",3
"9366",2,4,"Girl",1
"9367",5,4,"Boy",3
"9368",4,3,"Boy",2
"9369",3,3,"Girl",2
"9370",2,4,"Boy",3
"9371",3,3,"Girl",1
"9372",4,2,"Boy",2
"9373",1,3,"Boy",1
"9374",3,1,"Boy",3
"9375",2,4,"Girl",2
"9376",3,3,"Boy",2
"9377",3,3,"Girl",3
"9378",3,2,"Boy",2
"9379",2,1,"Boy",2
"9380",1,3,"Girl",2
"9381",5,5,"Girl",3
"9382",3,3,"Girl",2
"9383",3,2,"Boy",1
"9384",3,4,"Girl",3
"9385",4,5,"Girl",2
"9386",3,3,"Girl",2
"9387",2,3,"Girl",2
"9388",1,3,"Girl",2
"9389",3,3,"Boy",2
"9390",3,2,"Boy",3
"9391",2,4,"Girl",3
"9392",2,4,"Girl",2
"9393",2,4,"Girl",1
"9394",2,3,"Girl",4
"9395",4,2,"Girl",2
"9396",2,3,"Boy",3
"9397",3,3,"Girl",2
"9398",3,4,"Boy",3
"9399",4,1,"Girl",3
"9400",3,3,"Girl",2
"9401",3,4,"Girl",1
"9402",2,3,"Girl",2
"9403",3,3,"Girl",2
"9404",4,5,"Girl",3
"9405",3,4,"Girl",2
"9406",3,4,"Boy",2
"9407",1,3,"Boy",1
"9408",3,4,"Girl",3
"9409",2,3,"Boy",2
"9410",1,3,"Girl",1
"9411",1,3,"Girl",1
"9412",1,4,"Girl",4
"9413",4,4,"Girl",3
"9414",1,3,"Girl",2
"9415",1,4,"Girl",4
"9416",1,5,"Girl",1
"9417",1,3,"Girl",1
"9418",2,3,"Girl",3
"9419",2,2,"Boy",2
"9420",2,4,"Boy",2
"9421",3,4,"Boy",3
"9422",2,3,"Boy",3
"9423",3,3,"Boy",3
"9424",2,3,"Boy",2
"9425",2,3,"Boy",2
"9426",1,3,"Boy",2
"9427",5,3,"Girl",2
"9428",3,3,"Girl",1
"9429",3,4,"Girl",1
"9430",3,3,"Boy",3
"9431",2,3,"Boy",3
"9432",2,3,"Boy",2
"9433",2,3,"Girl",2
"9434",1,3,"Boy",2
"9435",1,3,"Girl",2
"9436",2,4,"Boy",2
"9437",3,3,"Girl",1
"9438",3,3,"Boy",2
"9439",1,5,"Girl",4
"9440",1,2,"Boy",4
"9441",2,4,"Boy",3
"9442",2,3,"Boy",1
"9443",3,3,"Boy",1
"9444",2,3,"Girl",1
"9445",3,3,"Boy",3
"9446",3,3,"Boy",4
"9447",1,1,"Girl",4
"9448",2,4,"Boy",3
"9449",2,4,"Girl",2
"9450",1,4,"Girl",3
"9451",4,4,"Boy",2
"9452",2,4,"Girl",1
"9453",3,4,"Boy",2
"9454",1,NA,"Girl",1
"9455",3,3,"Girl",2
"9456",2,3,"Boy",2
"9457",1,3,"Boy",1
"9458",2,4,"Boy",2
"9459",3,3,"Girl",4
"9460",1,3,"Boy",1
"9461",2,3,"Boy",1
"9462",4,5,"Girl",1
"9463",2,3,"Boy",2
"9464",2,3,"Girl",1
"9465",1,3,"Girl",1
"9466",2,3,"Girl",2
"9467",1,3,"Girl",1
"9468",3,3,"Girl",1
"9469",2,3,"Girl",1
"9470",2,4,"Boy",2
"9471",1,3,"Girl",2
"9472",2,3,"Boy",1
"9473",1,3,"Girl",3
"9474",1,4,"Girl",3
"9475",3,4,"Girl",4
"9476",2,3,"Boy",4
"9477",1,4,"Girl",2
"9478",3,3,"Girl",2
"9479",4,4,"Boy",2
"9480",1,3,"Boy",3
"9481",3,4,"Girl",2
"9482",1,3,"Boy",2
"9483",2,3,"Boy",1
"9484",4,3,"Girl",3
"9485",3,3,"Boy",NA
"9486",3,4,"Girl",2
"9487",3,3,"Girl",3
"9488",3,3,"Girl",3
"9489",2,4,"Boy",2
"9490",3,3,"Boy",2
"9491",3,4,"Girl",2
"9492",1,3,"Girl",2
"9493",4,3,"Boy",3
"9494",3,4,"Boy",2
"9495",2,3,"Girl",3
"9496",2,3,"Boy",NA
"9497",2,2,"Boy",4
"9498",3,4,"Girl",2
"9499",3,4,"Girl",3
"9500",3,3,"Boy",3
"9501",2,2,"Boy",3
"9502",3,4,"Boy",NA
"9503",NA,NA,"Girl",NA
"9504",1,4,"Boy",4
"9505",2,4,"Girl",4
"9506",2,5,"Boy",2
"9507",3,1,"Boy",4
"9508",2,3,"Girl",2
"9509",3,3,"Boy",2
"9510",3,2,"Boy",3
"9511",1,1,"Boy",4
"9512",3,3,"Boy",2
"9513",5,5,"Girl",3
"9514",2,4,"Boy",4
"9515",1,3,"Boy",1
"9516",3,3,"Boy",1
"9517",3,3,"Girl",3
"9518",3,2,"Boy",2
"9519",2,4,"Girl",3
"9520",4,3,"Girl",1
"9521",2,4,"Boy",3
"9522",2,2,"Girl",1
"9523",1,2,"Boy",1
"9524",1,3,"Boy",1
"9525",1,3,"Boy",2
"9526",1,4,"Girl",1
"9527",2,3,"Girl",2
"9528",4,2,"Boy",2
"9529",4,4,"Girl",2
"9530",2,3,"Girl",1
"9531",1,2,"Girl",1
"9532",2,3,"Girl",1
"9533",2,3,"Boy",1
"9534",5,3,"Boy",2
"9535",1,4,"Girl",4
"9536",1,4,"Boy",2
"9537",4,4,"Girl",2
"9538",3,4,"Boy",2
"9539",4,3,"Boy",1
"9540",3,3,"Girl",1
"9541",2,2,"Boy",2
"9542",3,3,"Girl",2
"9543",3,3,"Girl",2
"9544",1,3,"Girl",4
"9545",1,3,"Boy",1
"9546",4,5,"Girl",2
"9547",4,4,"Boy",4
"9548",3,4,"Girl",2
"9549",4,4,"Girl",3
"9550",3,4,"Boy",2
"9551",4,4,"Girl",1
"9552",2,4,"Boy",1
"9553",2,2,"Boy",2
"9554",3,2,"Girl",2
"9555",2,4,"Girl",2
"9556",2,3,"Boy",1
"9557",2,3,"Boy",2
"9558",3,4,"Girl",2
"9559",2,3,"Boy",2
"9560",3,4,"Boy",3
"9561",2,2,"Girl",2
"9562",4,4,"Girl",1
"9563",2,4,"Girl",1
"9564",3,3,"Boy",3
"9565",3,3,"Girl",1
"9566",2,4,"Girl",4
"9567",2,2,"Boy",3
"9568",3,2,"Boy",2
"9569",3,3,"Boy",1
"9570",3,4,"Girl",2
"9571",3,2,"Girl",1
"9572",3,3,"Boy",2
"9573",3,4,"Boy",1
"9574",3,3,"Girl",1
"9575",3,3,"Boy",2
"9576",2,2,"Boy",2
"9577",2,3,"Boy",2
"9578",3,2,"Girl",1
"9579",3,4,"Girl",2
"9580",2,2,"Boy",2
"9581",3,4,"Girl",2
"9582",4,2,"Boy",3
"9583",3,3,"Boy",2
"9584",3,4,"Boy",2
"9585",3,4,"Girl",2
"9586",3,3,"Girl",1
"9587",3,3,"Boy",4
"9588",3,3,"Boy",3
"9589",3,4,"Girl",1
"9590",4,2,"Boy",2
"9591",2,3,"Boy",1
"9592",3,NA,"Girl",3
"9593",4,5,"Girl",3
"9594",3,4,"Boy",2
"9595",3,3,"Girl",3
"9596",1,3,"Girl",3
"9597",4,3,"Girl",2
"9598",3,4,"Boy",3
"9599",2,3,"Girl",1
"9600",NA,3,"Boy",2
"9601",4,3,"Girl",4
"9602",2,2,"Girl",1
"9603",1,5,"Boy",2
"9604",3,1,"Boy",4
"9605",3,3,"Boy",2
"9606",2,4,"Girl",2
"9607",3,3,"Girl",2
"9608",2,1,"Boy",2
"9609",1,3,"Boy",1
"9610",NA,1,"Boy",4
"9611",1,3,"Girl",1
"9612",3,3,"Girl",2
"9613",5,3,"Boy",3
"9614",3,4,"Girl",2
"9615",3,1,"Boy",2
"9616",3,3,"Girl",4
"9617",1,3,"Girl",2
"9618",3,3,"Girl",1
"9619",5,5,"Boy",4
"9620",3,3,"Boy",2
"9621",1,3,"Boy",2
"9622",2,3,"Girl",1
"9623",3,3,"Boy",2
"9624",3,2,"Girl",2
"9625",1,1,"Boy",1
"9626",3,4,"Girl",2
"9627",3,2,"Boy",2
"9628",2,3,"Girl",1
"9629",1,3,"Boy",4
"9630",1,3,"Girl",3
"9631",2,3,"Boy",4
"9632",3,3,"Girl",1
"9633",1,3,"Boy",1
"9634",1,3,"Boy",2
"9635",1,3,"Boy",3
"9636",2,3,"Boy",2
"9637",3,4,"Boy",3
"9638",3,4,"Boy",2
"9639",3,4,"Girl",3
"9640",3,4,"Girl",2
"9641",2,3,"Boy",4
"9642",5,4,"Girl",1
"9643",4,3,"Girl",4
"9644",3,3,"Girl",1
"9645",3,4,"Boy",2
"9646",3,3,"Boy",4
"9647",2,3,"Girl",4
"9648",3,1,"Girl",2
"9649",3,3,"Boy",1
"9650",4,4,"Girl",4
"9651",3,3,"Boy",2
"9652",4,5,"Girl",3
"9653",4,4,"Girl",3
"9654",3,4,"Girl",1
"9655",3,3,"Girl",3
"9656",3,3,"Girl",1
"9657",3,4,"Girl",1
"9658",3,3,"Girl",2
"9659",3,3,"Girl",2
"9660",2,2,"Boy",2
"9661",3,3,"Girl",3
"9662",2,2,"Girl",1
"9663",3,2,"Boy",4
"9664",3,4,"Girl",4
"9665",3,3,"Girl",1
"9666",3,3,"Boy",2
"9667",3,3,"Boy",3
"9668",2,3,"Girl",2
"9669",3,2,"Boy",3
"9670",2,3,"Girl",2
"9671",1,4,"Girl",2
"9672",3,3,"Boy",2
"9673",2,3,"Boy",2
"9674",2,2,"Boy",2
"9675",2,3,"Girl",2
"9676",3,3,"Girl",2
"9677",1,1,"Girl",2
"9678",3,4,"Boy",2
"9679",3,3,"Boy",1
"9680",2,3,"Girl",2
"9681",1,4,"Boy",3
"9682",2,3,"Boy",2
"9683",2,1,"Boy",1
"9684",4,4,"Boy",2
"9685",2,3,"Boy",2
"9686",1,3,"Boy",4
"9687",3,4,"Boy",4
"9688",3,3,"Boy",3
"9689",3,2,"Girl",2
"9690",3,3,"Girl",1
"9691",3,3,"Boy",1
"9692",3,3,"Boy",2
"9693",3,4,"Girl",3
"9694",2,4,"Girl",1
"9695",3,4,"Boy",2
"9696",2,3,"Girl",2
"9697",1,1,"Girl",1
"9698",2,3,"Girl",2
"9699",3,3,"Girl",1
"9700",3,3,"Boy",2
"9701",2,4,"Girl",3
"9702",1,1,"Boy",3
"9703",2,3,"Boy",4
"9704",1,3,"Girl",1
"9705",2,2,"Girl",3
"9706",1,2,"Boy",2
"9707",3,2,"Girl",2
"9708",3,3,"Boy",2
"9709",1,3,"Boy",4
"9710",2,3,"Boy",2
"9711",3,2,"Boy",3
"9712",3,3,"Girl",1
"9713",1,3,"Boy",1
"9714",2,3,"Girl",3
"9715",2,3,"Girl",2
"9716",2,3,"Girl",2
"9717",2,3,"Boy",2
"9718",4,4,"Boy",2
"9719",1,3,"Boy",2
"9720",1,3,"Girl",3
"9721",3,3,"Boy",2
"9722",2,3,"Boy",2
"9723",1,3,"Girl",1
"9724",2,3,"Boy",2
"9725",1,3,"Boy",1
"9726",3,4,"Girl",2
"9727",3,3,"Boy",2
"9728",2,4,"Girl",2
"9729",3,2,"Boy",3
"9730",NA,3,"Boy",4
"9731",3,2,"Boy",2
"9732",NA,3,"Girl",1
"9733",3,3,"Boy",1
"9734",NA,3,"Girl",2
"9735",3,4,"Boy",1
"9736",2,2,"Boy",4
"9737",3,4,"Boy",2
"9738",2,3,"Boy",3
"9739",2,3,"Girl",2
"9740",2,3,"Girl",2
"9741",2,4,"Girl",2
"9742",2,3,"Boy",2
"9743",2,3,"Boy",NA
"9744",3,5,"Boy",3
"9745",3,4,"Girl",1
"9746",3,3,"Boy",2
"9747",3,4,"Girl",NA
"9748",2,3,"Girl",2
"9749",4,3,"Boy",2
"9750",3,3,"Boy",NA
"9751",2,3,"Girl",NA
"9752",1,3,"Boy",4
"9753",2,3,"Boy",3
"9754",3,3,"Girl",2
"9755",3,4,"Girl",2
"9756",3,3,"Girl",2
"9757",3,4,"Boy",NA
"9758",1,3,"Girl",1
"9759",NA,3,"Boy",2
"9760",2,5,"Girl",NA
"9761",1,3,"Boy",2
"9762",3,4,"Boy",3
"9763",3,4,"Girl",3
"9764",2,4,"Boy",2
"9765",3,4,"Girl",2
"9766",3,4,"Boy",2
"9767",2,3,"Girl",1
"9768",3,3,"Boy",1
"9769",2,3,"Girl",2
"9770",2,3,"Boy",2
"9771",2,3,"Girl",1
"9772",2,3,"Girl",2
"9773",3,4,"Boy",2
"9774",1,2,"Girl",2
"9775",3,4,"Boy",2
"9776",3,4,"Girl",1
"9777",3,4,"Boy",3
"9778",1,2,"Girl",2
"9779",2,4,"Girl",1
"9780",NA,3,"Boy",2
"9781",1,4,"Boy",4
"9782",3,3,"Boy",4
"9783",2,3,"Boy",1
"9784",3,3,"Girl",2
"9785",1,3,"Boy",2
"9786",2,4,"Girl",2
"9787",4,4,"Girl",2
"9788",3,3,"Girl",2
"9789",1,3,"Girl",3
"9790",2,2,"Boy",1
"9791",2,3,"Girl",2
"9792",2,3,"Boy",1
"9793",2,3,"Girl",2
"9794",2,3,"Girl",2
"9795",2,3,"Girl",3
"9796",3,3,"Girl",1
"9797",1,3,"Boy",3
"9798",3,1,"Girl",1
"9799",3,3,"Boy",3
"9800",3,3,"Boy",2
"9801",2,4,"Boy",2
"9802",1,3,"Girl",2
"9803",NA,NA,"Girl",1
"9804",4,3,"Boy",2
"9805",2,3,"Girl",2
